# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1770       5.308600132670e-11       9.234804655449e-13      -2.292359434082e-12       0.000000000000e+00       8.623518517617e-16       5.699086444752e-17       4.994882021279e-18 
 1771       5.299266039986e-11       9.186602419936e-13      -2.245822746572e-12       0.000000000000e+00       8.605807419870e-16       5.723765879890e-17       4.720306721886e-18 
 1772       5.289644309618e-11       9.141210697332e-13      -2.199407755476e-12       0.000000000000e+00       8.588142720053e-16       5.750027534488e-17       4.446854999336e-18 
 1773       5.279736339495e-11       9.098630981038e-13      -2.153134268933e-12       0.000000000000e+00       8.570524263955e-16       5.777952896203e-17       4.174503693759e-18 
 1774       5.269543536922e-11       9.058864738048e-13      -2.107022182229e-12       0.000000000000e+00       8.552951895729e-16       5.807623802605e-17       3.903229523110e-18 
 1775       5.259067318595e-11       9.021913408893e-13      -2.061091477929e-12       0.000000000000e+00       8.535425457887e-16       5.839122441654e-17       3.633009082992e-18 
 1776       5.248309110619e-11       8.987778407585e-13      -2.015362225988e-12       0.000000000000e+00       8.517944791295e-16       5.872531352193e-17       3.363818846468e-18 
 1777       5.237270348520e-11       8.956461121569e-13      -1.969854583878e-12       0.000000000000e+00       8.500509735176e-16       5.907933424426e-17       3.095635163887e-18 
 1778       5.225952865934e-11       8.927959036313e-13      -1.924587778651e-12       0.000000000000e+00       8.483120133364e-16       5.945384852406e-17       2.828438726732e-18 
 1779       5.214360064144e-11       8.902254074321e-13      -1.879577043712e-12       0.000000000000e+00       8.465775853157e-16       5.984833747131e-17       2.562227999730e-18 
 1780       5.202495752196e-11       8.879324160046e-13      -1.834836657077e-12       0.000000000000e+00       8.448476766618e-16       6.026200854600e-17       2.297005898928e-18 
 1781       5.190363759131e-11       8.859147086331e-13      -1.790380957224e-12       0.000000000000e+00       8.431222744320e-16       6.069406542475e-17       2.032775337679e-18 
 1782       5.177967934012e-11       8.841700514210e-13      -1.746224343182e-12       0.000000000000e+00       8.414013655344e-16       6.114370799539e-17       1.769539226632e-18 
 1783       5.165312145955e-11       8.826961972712e-13      -1.702381274606e-12       0.000000000000e+00       8.396849367279e-16       6.161013235151e-17       1.507300473718e-18 
 1784       5.152400284156e-11       8.814908858651e-13      -1.658866271868e-12       0.000000000000e+00       8.379729746217e-16       6.209253078712e-17       1.246061984136e-18 
 1785       5.139236257923e-11       8.805518436438e-13      -1.615693916132e-12       0.000000000000e+00       8.362654656749e-16       6.259009179115e-17       9.858266603456e-19 
 1786       5.125823996706e-11       8.798767837872e-13      -1.572878849445e-12       0.000000000000e+00       8.345623961967e-16       6.310200004211e-17       7.265974020495e-19 
 1787       5.112167450120e-11       8.794634061943e-13      -1.530435774812e-12       0.000000000000e+00       8.328637523455e-16       6.362743640264e-17       4.683771061845e-19 
 1788       5.098270587984e-11       8.793093974632e-13      -1.488379456286e-12       0.000000000000e+00       8.311695201294e-16       6.416557791410e-17       2.111686669082e-19 
 1789       5.084137400341e-11       8.794124308712e-13      -1.446724719047e-12       0.000000000000e+00       8.294796854051e-16       6.471559779115e-17      -4.502502441321e-20 
 1790       5.069771897494e-11       8.797701663547e-13      -1.405486449484e-12       0.000000000000e+00       8.277942338785e-16       6.527666541637e-17      -3.002010792172e-19 
 1791       5.055178110033e-11       8.803802504889e-13      -1.364679595283e-12       0.000000000000e+00       8.261131511037e-16       6.584794633481e-17      -5.543566117571e-19 
 1792       5.040360088864e-11       8.812403164685e-13      -1.324319165505e-12       0.000000000000e+00       8.244364224831e-16       6.642860224860e-17      -8.074887391142e-19 
 1793       5.025321905236e-11       8.823479840869e-13      -1.284420230669e-12       0.000000000000e+00       8.227640332671e-16       6.701779101153e-17      -1.059594581210e-18 
 1794       5.010067650777e-11       8.837008597167e-13      -1.244997922839e-12       0.000000000000e+00       8.210959685539e-16       6.761466662361e-17      -1.310671260820e-18 
 1795       4.994601437518e-11       8.852965362897e-13      -1.206067435703e-12       0.000000000000e+00       8.194322132891e-16       6.821837922572e-17      -1.560715903582e-18 
 1796       4.978927397921e-11       8.871325932766e-13      -1.167644024660e-12       0.000000000000e+00       8.177727522655e-16       6.882807509413e-17      -1.809725638013e-18 
 1797       4.963049684915e-11       8.892065966670e-13      -1.129743006897e-12       0.000000000000e+00       8.161175701227e-16       6.944289663513e-17      -2.057697595519e-18 
 1798       4.946972471918e-11       8.915160989500e-13      -1.092379761478e-12       0.000000000000e+00       8.144666513471e-16       7.006198237960e-17      -2.304628910407e-18 
 1799       4.930699952872e-11       8.940586390932e-13      -1.055569729422e-12       0.000000000000e+00       8.128199802716e-16       7.068446697760e-17      -2.550516719899e-18 
 1800       4.914236342269e-11       8.968317425236e-13      -1.019328413791e-12       0.000000000000e+00       8.111775410749e-16       7.130948119295e-17      -2.795358164141e-18 
 1801       4.897585875181e-11       8.998329211072e-13      -9.836713797691e-13       0.000000000000e+00       8.095393177820e-16       7.193615189783e-17      -3.039150386220e-18 
 1802       4.880752957358e-11       9.030594460318e-13      -9.486128808594e-13       0.000000000000e+00       8.079052951745e-16       7.256367676949e-17      -3.281878693008e-18 
 1803       4.863742616788e-11       9.065076644796e-13      -9.141617251126e-13       0.000000000000e+00       8.062754615319e-16       7.319154905457e-17      -3.523480932562e-18 
 1804       4.846560055864e-11       9.101736773660e-13      -8.803253754957e-13       0.000000000000e+00       8.046498059125e-16       7.381933461919e-17      -3.763882827475e-18 
 1805       4.829210501681e-11       9.140535659042e-13      -8.471113207633e-13       0.000000000000e+00       8.030283172436e-16       7.444659740990e-17      -4.003009787352e-18 
 1806       4.811699206070e-11       9.181433915774e-13      -8.145270754901e-13       0.000000000000e+00       8.014109843214e-16       7.507289945102e-17      -4.240786908389e-18 
 1807       4.794031445636e-11       9.224391961097e-13      -7.825801801027e-13       0.000000000000e+00       7.997977958110e-16       7.569780084195e-17      -4.477138972946e-18 
 1808       4.776212521792e-11       9.269370014385e-13      -7.512782009122e-13       0.000000000000e+00       7.981887402457e-16       7.632085975454e-17      -4.711990449123e-18 
 1809       4.758247760792e-11       9.316328096854e-13      -7.206287301460e-13       0.000000000000e+00       7.965838060271e-16       7.694163243044e-17      -4.945265490334e-18 
 1810       4.740142513769e-11       9.365226031282e-13      -6.906393859806e-13       0.000000000000e+00       7.949829814249e-16       7.755967317843e-17      -5.176887934882e-18 
 1811       4.721902156766e-11       9.416023441724e-13      -6.613178125730e-13       0.000000000000e+00       7.933862545766e-16       7.817453437179e-17      -5.406781305536e-18 
 1812       4.703532090774e-11       9.468679753229e-13      -6.326716800938e-13       0.000000000000e+00       7.917936134870e-16       7.878576644563e-17      -5.634868809103e-18 
 1813       4.685037741767e-11       9.523154191553e-13      -6.047086847586e-13       0.000000000000e+00       7.902050460284e-16       7.939291789422e-17      -5.861073336005e-18 
 1814       4.666424560733e-11       9.579405782880e-13      -5.774365488608e-13       0.000000000000e+00       7.886205399403e-16       7.999553526836e-17      -6.085317459854e-18 
 1815       4.647698023715e-11       9.637393353533e-13      -5.508630208034e-13       0.000000000000e+00       7.870400828288e-16       8.059316317273e-17      -6.307523437025e-18 
 1816       4.628863631840e-11       9.697075529695e-13      -5.249958751315e-13       0.000000000000e+00       7.854636621668e-16       8.118534426322e-17      -6.527613206234e-18 
 1817       4.609926911357e-11       9.758410737121e-13      -4.998429125643e-13       0.000000000000e+00       7.838912652936e-16       8.177161924428e-17      -6.745508388109e-18 
 1818       4.590893413672e-11       9.821357200855e-13      -4.754119600275e-13       0.000000000000e+00       7.823228794145e-16       8.235152686626e-17      -6.961130284770e-18 
 1819       4.571768715382e-11       9.885872944948e-13      -4.517108706853e-13       0.000000000000e+00       7.807584916011e-16       8.292460392277e-17      -7.174399879400e-18 
 1820       4.552558418310e-11       9.951915792172e-13      -4.287475239728e-13       0.000000000000e+00       7.791980887903e-16       8.349038524802e-17      -7.385237835820e-18 
 1821       4.533268149539e-11       1.001944336374e-12      -4.065298256279e-13       0.000000000000e+00       7.776416577847e-16       8.404840371417e-17      -7.593564498069e-18 
 1822       4.513903561449e-11       1.008841307901e-12      -3.850657077240e-13       0.000000000000e+00       7.760891852522e-16       8.459819022864e-17      -7.799299889970e-18 
 1823       4.494470331750e-11       1.015878215522e-12      -3.643631287017e-13       0.000000000000e+00       7.745406577257e-16       8.513927373154e-17      -8.002363714716e-18 
 1824       4.474974163519e-11       1.023050760718e-12      -3.444300734013e-13       0.000000000000e+00       7.729960616027e-16       8.567118119291e-17      -8.202675354434e-18 
 1825       4.455420785231e-11       1.030354624703e-12      -3.252745530951e-13       0.000000000000e+00       7.714553831456e-16       8.619343761015e-17      -8.400153869769e-18 
 1826       4.435815858066e-11       1.037785435132e-12      -3.069032134411e-13       0.000000000000e+00       7.699186091549e-16       8.670577769359e-17      -8.594736922005e-18 
 1827       4.416164696929e-11       1.045338666012e-12      -2.893171460838e-13       0.000000000000e+00       7.683857289968e-16       8.720878278350e-17      -8.786437706103e-18 
 1828       4.396472547260e-11       1.053009736935e-12      -2.725160435514e-13       0.000000000000e+00       7.668567325918e-16       8.770324903213e-17      -8.975288473085e-18 
 1829       4.376744677597e-11       1.060794046233e-12      -2.564995882692e-13       0.000000000000e+00       7.653316097417e-16       8.818997618374e-17      -9.161321649159e-18 
 1830       4.356986379608e-11       1.068686970950e-12      -2.412674525416e-13       0.000000000000e+00       7.638103501294e-16       8.866976757959e-17      -9.344569835969e-18 
 1831       4.337202968122e-11       1.076683866811e-12      -2.268192985344e-13       0.000000000000e+00       7.622929433189e-16       8.914343016283e-17      -9.525065810858e-18 
 1832       4.317399781159e-11       1.084780068193e-12      -2.131547782568e-13       0.000000000000e+00       7.607793787550e-16       8.961177448354e-17      -9.702842527114e-18 
 1833       4.297582179965e-11       1.092970888096e-12      -2.002735335438e-13       0.000000000000e+00       7.592696457631e-16       9.007561470365e-17      -9.877933114236e-18 
 1834       4.277755549039e-11       1.101251618113e-12      -1.881751960377e-13       0.000000000000e+00       7.577637335489e-16       9.053576860191e-17      -1.005037087818e-17 
 1835       4.257925296168e-11       1.109617528397e-12      -1.768593871712e-13       0.000000000000e+00       7.562616311984e-16       9.099305757884e-17      -1.022018930163e-17 
 1836       4.238096852457e-11       1.118063867640e-12      -1.663257181484e-13       0.000000000000e+00       7.547633276774e-16       9.144830666169e-17      -1.038742204422e-17 
 1837       4.218275672364e-11       1.126585863033e-12      -1.565737899280e-13       0.000000000000e+00       7.532688118317e-16       9.190234450942e-17      -1.055210294284e-17 
