# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1266       1.058165361623e-10       3.852189847139e-12      -1.217351281905e-12       1.272047413064e-14       2.908062106604e-15       4.651182416862e-16      -9.435190596084e-17 
 1267       1.054463030575e-10       3.867510421685e-12      -1.299644426897e-12       1.270973227721e-14       2.899781679727e-15       4.691126794003e-16      -9.471954448826e-17 
 1268       1.050837229078e-10       3.882416559021e-12      -1.382929436193e-12       1.269903252597e-14       2.891531407949e-15       4.730581756283e-16      -9.507502668912e-17 
 1269       1.047288792542e-10       3.896900818019e-12      -1.467166763557e-12       1.268837721713e-14       2.883311136538e-15       4.769497887043e-16      -9.541818309404e-17 
 1270       1.043818559707e-10       3.910955720459e-12      -1.552316595075e-12       1.267776870363e-14       2.875120708586e-15       4.807825470710e-16      -9.574884345017e-17 
 1271       1.040427372650e-10       3.924573750956e-12      -1.638338848617e-12       1.266720935111e-14       2.866959965005e-15       4.845514492210e-16      -9.606683671982e-17 
 1272       1.037116076787e-10       3.937747356896e-12      -1.725193173298e-12       1.265670153802e-14       2.858828744520e-15       4.882514636397e-16      -9.637199107916e-17 
 1273       1.033885520885e-10       3.950468948372e-12      -1.812838948943e-12       1.264624765556e-14       2.850726883668e-15       4.918775287466e-16      -9.666413391680e-17 
 1274       1.030736411513e-10       3.962731794311e-12      -1.901235598709e-12       1.263584992847e-14       2.842654227844e-15       4.954257053496e-16      -9.694311672059e-17 
 1275       1.027668874595e-10       3.974532722260e-12      -1.990343531979e-12       1.262550987495e-14       2.834610664613e-15       4.988966485965e-16      -9.720889005306e-17 
 1276       1.024682888840e-10       3.985869449448e-12      -2.080123211223e-12       1.261522884056e-14       2.826596090773e-15       5.022921757501e-16      -9.746142943364e-17 
 1277       1.021778430827e-10       3.996739689404e-12      -2.170534839296e-12       1.260500817699e-14       2.818610401326e-15       5.056141173175e-16      -9.770071052912e-17 
 1278       1.018955474997e-10       4.007141151952e-12      -2.261538358931e-12       1.259484924202e-14       2.810653489477e-15       5.088643170776e-16      -9.792670915407e-17 
 1279       1.016213993647e-10       4.017071543215e-12      -2.353093452216e-12       1.258475339956e-14       2.802725246627e-15       5.120446321079e-16      -9.813940127142e-17 
 1280       1.013553956929e-10       4.026528565612e-12      -2.445159540086e-12       1.257472201967e-14       2.794825562369e-15       5.151569328123e-16      -9.833876299288e-17 
 1281       1.010975332839e-10       4.035509917860e-12      -2.537695781807e-12       1.256475647852e-14       2.786954324486e-15       5.182031029477e-16      -9.852477057946e-17 
 1282       1.008478087216e-10       4.044013294970e-12      -2.630661074456e-12       1.255485815846e-14       2.779111418940e-15       5.211850396512e-16      -9.869740044192e-17 
 1283       1.006062183732e-10       4.052036388251e-12      -2.724014052416e-12       1.254502844799e-14       2.771296729876e-15       5.241046534678e-16      -9.885662914130e-17 
 1284       1.003727583890e-10       4.059576885307e-12      -2.817713086852e-12       1.253526874179e-14       2.763510139612e-15       5.269638683769e-16      -9.900243338940e-17 
 1285       1.001474247017e-10       4.066632470039e-12      -2.911716285203e-12       1.252558044073e-14       2.755751528636e-15       5.297646218202e-16      -9.913479004923e-17 
 1286       9.993021302586e-11       4.073200822641e-12      -3.005981490663e-12       1.251596495185e-14       2.748020775602e-15       5.325088647282e-16      -9.925367613552e-17 
 1287       9.972111885744e-11       4.079279619607e-12      -3.100466281670e-12       1.250642368841e-14       2.740317757324e-15       5.351985615476e-16      -9.935906881524e-17 
 1288       9.952013747305e-11       4.084866533720e-12      -3.195127971389e-12       1.249695806988e-14       2.732642348774e-15       5.378356902689e-16      -9.945094540801e-17 
 1289       9.932726392951e-11       4.089959234061e-12      -3.289923607197e-12       1.248756952195e-14       2.724994423076e-15       5.404222424529e-16      -9.952928338667e-17 
 1290       9.914249306334e-11       4.094555386007e-12      -3.384809970172e-12       1.247825947655e-14       2.717373851501e-15       5.429602232584e-16      -9.959406037771e-17 
 1291       9.896581949010e-11       4.098652651226e-12      -3.479743574574e-12       1.246902937185e-14       2.709780503464e-15       5.454516514692e-16      -9.964525416177e-17 
 1292       9.879723760393e-11       4.102248687683e-12      -3.574680667333e-12       1.245988065226e-14       2.702214246518e-15       5.478985595210e-16      -9.968284267414e-17 
 1293       9.863674157693e-11       4.105341149634e-12      -3.669577227532e-12       1.245081476847e-14       2.694674946353e-15       5.503029935292e-16      -9.970680400524e-17 
 1294       9.848432535863e-11       4.107927687631e-12      -3.764388965896e-12       1.244183317744e-14       2.687162466786e-15       5.526670133154e-16      -9.971711640109e-17 
 1295       9.833998267543e-11       4.110005948519e-12      -3.859071324276e-12       1.243293734239e-14       2.679676669761e-15       5.549926924353e-16      -9.971375826383e-17 
 1296       9.820370703007e-11       4.111573575434e-12      -3.953579475132e-12       1.242412873288e-14       2.672217415342e-15       5.572821182050e-16      -9.969670815217e-17 
 1297       9.807549170102e-11       4.112628207808e-12      -4.047868321021e-12       1.241540882472e-14       2.664784561711e-15       5.595373917290e-16      -9.966594478192e-17 
 1298       9.795531870696e-11       4.113168277145e-12      -4.141894373459e-12       1.240677890562e-14       2.657377974095e-15       5.617605514932e-16      -9.962148971522e-17 
 1299       9.784312556512e-11       4.113195404174e-12      -4.235621413710e-12       1.239823948941e-14       2.649997551674e-15       5.639533431485e-16      -9.956353595363e-17 
 1300       9.773883815735e-11       4.112712028696e-12      -4.329014894734e-12       1.238979089520e-14       2.642643200970e-15       5.661174471882e-16      -9.949232079452e-17 
 1301       9.764238172992e-11       4.111720616315e-12      -4.422040067218e-12       1.238143344124e-14       2.635314826932e-15       5.682545551682e-16      -9.940808327714e-17 
 1302       9.755368089210e-11       4.110223658487e-12      -4.514661979191e-12       1.237316744492e-14       2.628012332938e-15       5.703663697289e-16      -9.931106418615e-17 
 1303       9.747265961484e-11       4.108223672583e-12      -4.606845475643e-12       1.236499322274e-14       2.620735620786e-15       5.724546046167e-16      -9.920150605522e-17 
 1304       9.739924122946e-11       4.105723201940e-12      -4.698555198151e-12       1.235691109031e-14       2.613484590694e-15       5.745209847060e-16      -9.907965317044e-17 
 1305       9.733334842628e-11       4.102724815921e-12      -4.789755584487e-12       1.234892136238e-14       2.606259141296e-15       5.765672460206e-16      -9.894575157394e-17 
 1306       9.727490325329e-11       4.099231109971e-12      -4.880410868248e-12       1.234102435281e-14       2.599059169634e-15       5.785951357558e-16      -9.880004906737e-17 
 1307       9.722382711480e-11       4.095244705671e-12      -4.970485078468e-12       1.233322037456e-14       2.591884571161e-15       5.806064122999e-16      -9.864279521544e-17 
 1308       9.718004077013e-11       4.090768250798e-12      -5.059942039239e-12       1.232550973969e-14       2.584735239729e-15       5.826028452560e-16      -9.847424134943e-17 
 1309       9.714346433223e-11       4.085804419376e-12      -5.148745369333e-12       1.231789275937e-14       2.577611067594e-15       5.845862154637e-16      -9.829464057072e-17 
 1310       9.711401726635e-11       4.080355911740e-12      -5.236858481815e-12       1.231036974388e-14       2.570511945404e-15       5.865583150211e-16      -9.810424775434e-17 
 1311       9.709161838873e-11       4.074425454586e-12      -5.324244583671e-12       1.230294100257e-14       2.563437762201e-15       5.885209473062e-16      -9.790331955244e-17 
 1312       9.707618586522e-11       4.068015801030e-12      -5.410866675417e-12       1.229560684389e-14       2.556388405415e-15       5.904759269986e-16      -9.769211439789e-17 
 1313       9.706763720996e-11       4.061129730663e-12      -5.496687550726e-12       1.228836757538e-14       2.549363760860e-15       5.924250801017e-16      -9.747089250772e-17 
 1314       9.706588928405e-11       4.053770049611e-12      -5.581669796045e-12       1.228122350367e-14       2.542363712730e-15       5.943702439640e-16      -9.723991588672e-17 
 1315       9.707085829418e-11       4.045939590587e-12      -5.665775790211e-12       1.227417493444e-14       2.535388143595e-15       5.963132673010e-16      -9.699944833092e-17 
 1316       9.708245979131e-11       4.037641212949e-12      -5.748967704075e-12       1.226722217247e-14       2.528436934401e-15       5.982560102168e-16      -9.674975543113e-17 
 1317       9.710060866933e-11       4.028877802758e-12      -5.831207500118e-12       1.226036552160e-14       2.521509964460e-15       6.002003442263e-16      -9.649110457646e-17 
 1318       9.712521916372e-11       4.019652272832e-12      -5.912456932070e-12       1.225360528475e-14       2.514607111450e-15       6.021481522762e-16      -9.622376495784e-17 
 1319       9.715620485019e-11       4.009967562804e-12      -5.992677544532e-12       1.224694176387e-14       2.507728251410e-15       6.041013287674e-16      -9.594800757158e-17 
 1320       9.719347864337e-11       3.999826639178e-12      -6.071830672592e-12       1.224037526000e-14       2.500873258739e-15       6.060617795763e-16      -9.566410522284e-17 
 1321       9.723695279546e-11       3.989232495385e-12      -6.149877441446e-12       1.223390607324e-14       2.494042006186e-15       6.080314220771e-16      -9.537233252918e-17 
 1322       9.728653351054e-11       3.978188677155e-12      -6.226781648096e-12       1.222753433894e-14       2.487234373673e-15       6.100113735116e-16      -9.507293137091e-17 
 1323       9.734210472516e-11       3.966700864880e-12      -6.302518442090e-12       1.222125953454e-14       2.480450274855e-15       6.119995062358e-16      -9.476600681672e-17 
 1324       9.740354414574e-11       3.954775308865e-12      -6.377065740034e-12       1.221508096729e-14       2.473689630841e-15       6.139928654780e-16      -9.445163005399e-17 
 1325       9.747072861485e-11       3.942418305693e-12      -6.450401352040e-12       1.220899793749e-14       2.466952361403e-15       6.159884785028e-16      -9.412987283871e-17 
 1326       9.754353410958e-11       3.929636198313e-12      -6.522502981542e-12       1.220300973855e-14       2.460238384968e-15       6.179833545778e-16      -9.380080749661e-17 
 1327       9.762183573976e-11       3.916435376138e-12      -6.593348225112e-12       1.219711565690e-14       2.453547618615e-15       6.199744849387e-16      -9.346450692434e-17 
 1328       9.770550774630e-11       3.902822275136e-12      -6.662914572278e-12       1.219131497200e-14       2.446879978074e-15       6.219588427562e-16      -9.312104459061e-17 
 1329       9.779442349946e-11       3.888803377920e-12      -6.731179405341e-12       1.218560695635e-14       2.440235377723e-15       6.239333831014e-16      -9.277049453736e-17 
 1330       9.788845549713e-11       3.874385213841e-12      -6.798119999192e-12       1.217999087544e-14       2.433613730581e-15       6.258950429123e-16      -9.241293138090e-17 
 1331       9.798747536315e-11       3.859574359085e-12      -6.863713521129e-12       1.217446598773e-14       2.427014948308e-15       6.278407409597e-16      -9.204843031306e-17 
 1332       9.809135384556e-11       3.844377436759e-12      -6.927937030673e-12       1.216903154468e-14       2.420438941204e-15       6.297673778132e-16      -9.167706710236e-17 
 1333       9.819996081493e-11       3.828801116988e-12      -6.990767479384e-12       1.216368679069e-14       2.413885618199e-15       6.316718358073e-16      -9.129891809514e-17 
 1334       9.831316526262e-11       3.812852117005e-12      -7.052181710681e-12       1.215843096311e-14       2.407354886856e-15       6.335509790074e-16      -9.091406021675e-17 
